"","Sample.ID","ALA.mean","ASP.mean","GLU.mean","GLY.mean","ILE.mean","NLE.mean","PHE.mean","PRO.mean","SER.mean","THR.mean","TYR.mean","VAL.mean","ALA.sd","ASP.sd","GLU.sd","GLY.sd","ILE.sd","NLE.sd","PHE.sd","PRO.sd","SER.sd","THR.sd","TYR.sd","VAL.sd"
"1","12AA",-1.20999999999983,-9.9299999999996,-3.33599999999991,-2.34399999999979,1.36783333333333,14.163,2.19200000000027,1.54999999999977,1.13499999999967,-1.46000000000006,3.24000000000097,0.360999999999948,0.172352874630053,0.341992379809347,0.119468704757121,0.228980419512959,0.296681254322997,0.181239140881364,0.114846406332481,0.894976144861785,0.633155841444258,0.49544388537969,0.329870036259059,0.344553424080153
"2","UA_102605",23.8597038938812,17.9993534445873,28.7752041078306,NA,27.256,16.3399353872486,13.4792537441166,11.4981698759089,16.6045002139493,-16.2785391527601,NA,26.4771737270003,0.0989626719524718,7.63907169082382,1.72145305246311,NA,0.242183814488088,5.06972587761939,6.4292276344224,40.0126950636138,9.84859201389447,34.0409833009586,NA,1.19980164601893
"3","UA_19160",24.4555549850239,23.2029396662393,27.8793876765085,28.3431707317077,28.246,13.6481938382542,10.1849054343178,32.5704903722722,17.0768326914843,-25.2277158750534,NA,28.5078121523321,0.180432323971282,1.5256789681339,0.208175229891565,0.518711304303264,0.25268359661838,0.564252384305123,0.49753969877441,0.907176428911397,1.53994407069543,0.748641821923149,NA,0.460849744967182
"4","UA_31904",24.7330663243477,20.1804304664105,26.0864326059051,26.4069024390247,25.7333333333333,13.6683829696192,11.7724099272574,30.8161608900299,9.13503294822377,-31.5073628583654,NA,28.0057539580659,0.162611506916046,0.384215493309909,0.285071548389396,0.574609477261136,0.322405541722431,0.709364570745909,2.70269746337936,0.926177455269443,0.834863288246282,0.44432520543751,NA,1.84971395215829
"5","UA_86989",25.1845258878906,23.1941959777496,28.7218258451006,NA,26.2003333333333,14.8817462558837,13.4050825845104,33.2978326914846,13.5066332905431,9.7537744972186,NA,24.3182319212665,0.114588840250167,0.113610675964049,0.637117573332969,NA,0.317454458676097,0.218147573458629,1.60789633919833,0.196302747072631,0.91804093508924,1.77793104250695,NA,0.998274178750545
"6","UA_92554",27.3658301240907,19.2297856225933,23.9325973470261,NA,25.679,13.1159653401797,14.6459264013694,35.2998416773637,13.8617672229352,-19.0897351305094,NA,22.8619850235343,1.24708316586837,0.554925788623305,0.224088528812126,NA,0.152144667997271,0.234880158823908,1.63570536762408,0.369504889686026,0.40093782092582,0.446613449955691,NA,0.295225666054917
