"","Sample.ID","ALA.mean","ASP.mean","GLU.mean","ILE.mean","LEU.mean","NLE.mean","PHE.mean","PRO.mean","SER.mean","TYR.mean","VAL.mean","ALA.sd","ASP.sd","GLU.sd","ILE.sd","LEU.sd","NLE.sd","PHE.sd","PRO.sd","SER.sd","TYR.sd","VAL.sd"
"1","12AA",-1.20999999999976,-9.92999999999994,-3.33599999999966,-2.34399999999936,1.569,14.1630000000011,2.19200000000018,1.55000000000027,1.13500000000153,3.23999999999763,0.361000000000739,0.322429283132617,0.634789771115203,0.486212417902861,1.13859883825439,0.439212281899571,1.65666731003639,0.28597922134322,0.643993268623961,1.20778663468631,1.85612997318852,1.00216349368809
"2","UA_110281",26.3134092409242,22.8501212871285,28.1173721122114,22.0088366336636,27.6266666666667,13.5588168316854,13.47349339934,32.6071790429044,9.6900264026417,3.23999999999763,28.8922293729379,0.0400710564551046,0.0437755041250818,0.177833755235623,2.00438765501443,0.276532698488502,0.184380075718165,3.21411046602012,0.166494586403296,0.696056882124285,1.85612997318852,1.51649176020991
"3","UA_110284",23.6162590759079,19.6829628712875,26.1616377887794,23.7356996699682,26.134,13.7786683168315,16.5324339933996,31.97120709571,13.0897640264042,3.23999999999763,25.5087937293739,0.0859773684306566,0.643737192990457,0.419302152386897,2.04525390314729,0.120714539306581,0.218174039843521,0.370641120567202,0.133365230702553,1.18541275727063,1.85612997318852,0.065905320420919
"4","UA_110328",21.4796707920795,18.8677103960398,26.2186914191423,23.7608407590768,24.9893333333333,13.4913795379543,14.6299851485151,29.065965346535,14.2473094059423,3.23999999999763,24.8168910891096,0.095099191542814,0.19695602542077,1.2797856167594,0.689366224542974,0.0853365884795816,0.417623305375768,0.298801934449736,0.0833338455241845,0.349451485536337,1.85612997318852,0.181872683424233
"5","UA_36262",24.338330858086,20.5907070957095,27.4523184818485,20.921695544555,26.6023333333333,13.2174389438958,12.3926089108913,31.2750874587461,15.6348143564373,3.23999999999763,25.8394653465355,0.0692612166590654,0.626343279418111,0.810982239439274,1.64900331567425,0.193417510410339,0.500405882234931,3.56560809138882,0.188369802383813,1.20117048009918,1.85612997318852,0.280867843626252
"6","UA_62889",25.4162656765681,20.7336328382844,25.4636773927399,25.14784488449,26.2566666666667,14.1292755775567,21.2111435643567,30.4647516501655,14.0595924092427,3.23999999999763,27.2848861386151,0.149206401090851,0.41247352075306,1.33465271484895,0.501055382329209,0.290507028027437,0.558870701653174,0.25243413412313,0.045438713389926,0.170783744668714,1.85612997318852,0.428333894819507
