"","Sample.ID","ALA.mean","ASP.mean","GLU.mean","GLY.mean","ILE.mean","NLE.mean","PHE.mean","PRO.mean","SER.mean","THR.mean","TYR.mean","VAL.mean","ALA.sd","ASP.sd","GLU.sd","GLY.sd","ILE.sd","NLE.sd","PHE.sd","PRO.sd","SER.sd","THR.sd","TYR.sd","VAL.sd"
"1","12AA",-1.20999999999968,-9.92999999999977,-3.3359999999998,1.136125,-2.34399999999951,14.1630000000007,2.19200000000018,1.55000000000043,1.13499999999911,-1.45999999999979,3.24000000000024,0.361000000000625,0.71612152901496,0.56355395973688,0.486370917851044,0.558514467775263,0.807889561519093,0.5087318833967,0.36886340104165,0.720399688030141,0.714657455458268,0.429403980426838,0.520544423594585,0.892524810041361
"2","UA_3716",21.6272013201323,21.5484372937296,24.3336394389441,6.12566666666667,22.3834315181524,14.0424216171623,9.21823844884502,24.7294834983503,13.3605932343226,-32.7462607260724,NA,20.5446732673274,0.177331911253396,0.445505569117001,0.459463736797754,0.0905336033378397,0.193103687027064,0.40792907611467,3.73606677853363,0.136439386960653,1.12857410834518,9.94501665022999,NA,0.476263005148365
"3","UA_4233",25.5292376237628,25.814879537954,28.2986823432345,10.645,26.7115066006604,14.2840577557764,16.0603374587461,33.1245297029707,8.74828217821672,-34.6907640264024,NA,26.1340214521457,0.232889475371689,0.428599743545301,0.146780211141169,0.247303457315097,0.522680977658021,0.352524244820025,0.891983662883363,0.814646105539871,0.510090223567626,3.75130312716794,NA,0.898536787957989
"4","UA_62892",26.7181650165016,26.8093283828386,27.7835965346537,16.1826666666667,26.9920231023109,14.4274521452151,23.4648061056107,34.4914372937299,19.779570957095,7.86090924092431,NA,24.1073250825091,0.124503672654982,0.439790061191532,0.43085784568456,0.235238885674401,0.411079155269715,0.0722019590381672,0.922987081101649,0.0789757244985094,1.22885409602371,1.05018892383531,NA,0.243876898910372
"5","UA_87054",26.4563762376239,27.5752953795382,30.1432400990102,12.2386666666667,29.0900660066012,13.3579108910897,14.0646245874589,35.0371303630368,22.7084884488441,-5.88880693069283,NA,24.9230478547862,0.105334244756501,1.24064076022945,0.423542530647269,0.451244205872312,0.0497651177707715,1.15353111092805,0.547006256773939,0.121433068571005,1.3014229828933,1.44678592403486,NA,3.31066649256465
"6","UA_92552",25.2654125412544,24.2367376237626,26.6902830033005,14.1333333333333,24.998807755776,14.5705470297036,16.6873902640266,32.9411765676571,12.4401773927382,-6.92814356435617,NA,25.6337293729379,0.132171466352465,0.558061488239027,0.0789554623576216,0.31608595877282,0.184721608704279,0.55156240572603,0.517324900686794,0.263785472725705,0.966722734169336,0.185126622897586,NA,0.384768265829967
