"","Sample.ID","ALA.mean","ASP.mean","GLU.mean","GLY.mean","ILE.mean","NLE.mean","PHE.mean","PRO.mean","SER.mean","THR.mean","TYR.mean","VAL.mean","ALA.sd","ASP.sd","GLU.sd","GLY.sd","ILE.sd","NLE.sd","PHE.sd","PRO.sd","SER.sd","THR.sd","TYR.sd","VAL.sd"
"1","12AA",-1.20999999999989,-9.92999999999954,-3.33599999999951,-2.34400000000038,1.585625,14.1630000000028,2.19199999999999,1.55000000000013,1.13499999999953,3.23999999999997,0.360999999999699,-1.45999999999996,1.02026911660358,0.529135181510704,1.33875809637692,2.07206394196532,0.638884952196291,8.26401718693796,0.618519734633843,0.799158686178246,1.17790264815314,0.867887557693491,7.67530825522992,0.195433066120688
"2","UA_87056",28.1376825396826,25.6409100529103,31.4808941798942,29.3334761904755,30.0363333333333,22.2108201058226,19.3554126984124,34.8902275132275,19.2642698412692,NA,24.7951693121688,-9.38349999999848,0.250452159229528,0.356985580959917,0.578048964937445,0.812741112934567,0.206959738435603,0.84892883777881,0.704957033877318,0.373983256755784,0.404568737840116,NA,0.751625378661124,0.348904117678502
